source_pack,source_file,source_entry,source_id,source_type,target_pack,target_entry,target_id,link_type,confidence,evidence,asset_path,asset_exists,notes
BESTIARIO/witcher-characters,iorveth_696f72766574685f.json,Iorveth,696f72766574685f,character,BESTIARIO/witcher-characters,Rodolf Kazmer,288ee308a5318712,cross_reference,medium,"Text mention snippet: ""...on ha un posto dove andare. – Rodolf Kazmer Iorveth è un elfo spietato e...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,iorveth_696f72766574685f.json,Iorveth,696f72766574685f,character,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti,Scoia'tael,42a06330dc87bebe,cross_reference,medium,"Text mention snippet: ""...apo di uno dei commando degli Scoia'tael sul fiume Pontar. È un capo c...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,iorveth_696f72766574685f.json,Iorveth,696f72766574685f,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Umani,7d704613492c7519,cross_reference,medium,"Text mention snippet: ""...utre un profondo odio per gli umani. È un maestro della guerrigli...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/istredd.webp,true,
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Fulmine,9418501c8feea066,cross_reference,medium,"Text mention snippet: ""...ipazione, Essenza di Pozione, Fulmine Globulare, Illusione, Metodo...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Mangusta,1f6a8809efb648fe,cross_reference,medium,"Text mention snippet: ""...rna, Acqua di Colonia, Elisir Mangusta, Teschio di Cristallo (Gheppi...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Sali da Fiuto,4b3aa40fa1cada12,cross_reference,medium,"Text mention snippet: ""...Alchemica, Tomba d'Adda (x2), Sali da Fiuto, Amuleto con Gemma, Occorrent...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Tomba d'Adda,43f49e3aeb411b79,cross_reference,medium,"Text mention snippet: ""...varo, Attrezzatura Alchemica, Tomba d'Adda (x2), Sali da Fiuto, Amuleto...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,ALCHIMIA_E_ARTIGIANATO/witcher-components,Gemma,19462f1d119c93f6,cross_reference,medium,"Text mention snippet: ""...), Sali da Fiuto, Amuleto con Gemma, Occorrente per Scrivere, Tel...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,BESTIARIO/witcher-characters,Geralt di Rivia,6e70635f67657261,cross_reference,medium,"Text mention snippet: ""...uellato con il famoso witcher Geralt di Rivia, ma io ne dubito. - Brandon d...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,BESTIARIO/witcher-characters,Maghi,6d616768696d6232,cross_reference,medium,"Text mention snippet: ""...e di alcuna organizzazione di maghi, eppure pubblica ricerche che...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Abiti Eleganti,dc594a01542be272,cross_reference,medium,"Text mention snippet: ""...elecomunicatore, Diario (x4), Abiti Eleganti, Sacca, Borsello, Mazzo di Gw...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Amuleto con Gemma,e409cd54ccdd5e1b,cross_reference,medium,"Text mention snippet: ""...a d'Adda (x2), Sali da Fiuto, Amuleto con Gemma, Occorrente per Scrivere, Tel...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Attrezzatura Alchemica,7e2017507b818aa4,cross_reference,medium,"Text mention snippet: ""...o, Pugnale, Lama di Vicovaro, Attrezzatura Alchemica, Tomba d'Adda (x2), Sali da F...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Borsello,d811f31a133f4c9a,cross_reference,medium,"Text mention snippet: ""...(x4), Abiti Eleganti, Sacca, Borsello, Mazzo di Gwent (Mostri), Lan...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Lanterna,903b1aee31c44aaf,cross_reference,medium,"Text mention snippet: ""...llo, Mazzo di Gwent (Mostri), Lanterna, Acqua di Colonia, Elisir Man...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Mazzo di Gwent,855d242ff1206845,cross_reference,medium,"Text mention snippet: ""...ti Eleganti, Sacca, Borsello, Mazzo di Gwent (Mostri), Lanterna, Acqua di...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Occorrente per Scrivere,7f0e91b83500995e,cross_reference,medium,"Text mention snippet: ""...da Fiuto, Amuleto con Gemma, Occorrente per Scrivere, Telecomunicatore, Diario (x4...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-equipment,Telecomunicatore,5197766fa27664ae,cross_reference,medium,"Text mention snippet: ""...mma, Occorrente per Scrivere, Telecomunicatore, Diario (x4), Abiti Eleganti,...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-magic-items,Teschio di Cristallo,98cd7017a1252c93,cross_reference,medium,"Text mention snippet: ""...di Colonia, Elisir Mangusta, Teschio di Cristallo (Gheppio), Pietra Guardiana,...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-weapons,Bastone,7f1df27809b641e6,cross_reference,medium,"Text mention snippet: ""...di Oxenfurt Equipaggiamento Bastone con Cristallo, Pugnale, Lama...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-weapons,Bastone con Cristallo,023a83c9ec334aba,cross_reference,medium,"Text mention snippet: ""...di Oxenfurt Equipaggiamento Bastone con Cristallo, Pugnale, Lama di Vicovaro, A...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,EQUIPAGGIAMENTO/witcher-weapons,Pugnale,08c8bc3916a44ba5,cross_reference,medium,"Text mention snippet: ""...mento Bastone con Cristallo, Pugnale, Lama di Vicovaro, Attrezzatu...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Rituale Purificatore,0c756bc90cd84b1a,cross_reference,medium,"Text mention snippet: ""...Puro Dwr, Recupero Alchemico, Rituale Purificatore, Telecomunicazione, Telepatia...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Telecomunicazione,78b3dac93ae141f6,cross_reference,medium,"Text mention snippet: ""...hemico, Rituale Purificatore, Telecomunicazione, Telepatia. Istredd è un in...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Dissipazione,722238936d204bf7,cross_reference,medium,"Text mention snippet: ""...rito. Incantesimi Preferiti Dissipazione, Essenza di Pozione, Fulmine...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Fulmine Globulare,7e116b8932984818,cross_reference,medium,"Text mention snippet: ""...ipazione, Essenza di Pozione, Fulmine Globulare, Illusione, Metodo di Savolla...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Illusione,c4bbce96c85045ed,cross_reference,medium,"Text mention snippet: ""...i Pozione, Fulmine Globulare, Illusione, Metodo di Savolla, Portale,...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Metodo di Savolla,253d3401bb9848e4,cross_reference,medium,"Text mention snippet: ""...Fulmine Globulare, Illusione, Metodo di Savolla, Portale, Puro Dwr, Recupero...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Portale,c1e3fdfabc4c461a,cross_reference,medium,"Text mention snippet: ""...Illusione, Metodo di Savolla, Portale, Puro Dwr, Recupero Alchemico...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Puro Dwr,bd732e16de4644a3,cross_reference,medium,"Text mention snippet: ""..., Metodo di Savolla, Portale, Puro Dwr, Recupero Alchemico, Rituale...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Recupero Alchemico,cd7990e9ba1b4587,cross_reference,medium,"Text mention snippet: ""...i Savolla, Portale, Puro Dwr, Recupero Alchemico, Rituale Purificatore, Teleco...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Telepatia,033ec505d8064820,cross_reference,medium,"Text mention snippet: ""...ificatore, Telecomunicazione, Telepatia. Istredd è un insolito stud...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Witcher,d69c1da3ec0d95da,cross_reference,medium,"Text mention snippet: ""...abbia duellato con il famoso witcher Geralt di Rivia, ma io ne dub...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Umani,7d704613492c7519,cross_reference,medium,"Text mention snippet: ""...are a prima dell'arrivo degli umani? Sappiamo poco sulla magia de...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,istredd_697374726564645f.json,Istredd,697374726564645f,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Witcher,faec413b522374b8,cross_reference,medium,"Text mention snippet: ""...abbia duellato con il famoso witcher Geralt di Rivia, ma io ne dub...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/keira_metz.webp,true,
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Erbe Anestetiche,b86b6da09193b060,cross_reference,medium,"Text mention snippet: ""...mo (x3), Abiti Eleganti (x2), Erbe Anestetiche (x3), Poniard, Elisir Tempest...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Fulmine,9418501c8feea066,cross_reference,medium,"Text mention snippet: ""...dell'Elisir Tempesta, Elisir Fulmine, Formula dell'Elisir Fulmine,...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Marciatore,cc2204790b0e9651,cross_reference,medium,"Text mention snippet: ""...a dell'Elisir Fulmine, Elisir Marciatore, Formula dell'Elisir Marciato...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,ALCHIMIA_E_ARTIGIANATO/witcher-alchemy,Tempesta,0ddba784e460e45c,cross_reference,medium,"Text mention snippet: ""...tetiche (x3), Poniard, Elisir Tempesta (x3), Formula dell'Elisir Tem...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,ALCHIMIA_E_ARTIGIANATO/witcher-components,Gemma,19462f1d119c93f6,cross_reference,medium,"Text mention snippet: ""...it per il Trucco, Amuleto con Gemma, Attrezzatura Alchemica, Sacc...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,BESTIARIO/witcher-characters,Maghi,6d616768696d6232,cross_reference,medium,"Text mention snippet: ""...a successiva persecuzione dei maghi. Ha una particolare abilità n...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-equipment,Abiti Eleganti,dc594a01542be272,cross_reference,medium,"Text mention snippet: ""...Gioiello (x4), Profumo (x3), Abiti Eleganti (x2), Erbe Anestetiche (x3),...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-equipment,Amuleto con Gemma,e409cd54ccdd5e1b,cross_reference,medium,"Text mention snippet: ""...o (Gatto), Kit per il Trucco, Amuleto con Gemma, Attrezzatura Alchemica, Sacc...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-equipment,Attrezzatura Alchemica,7e2017507b818aa4,cross_reference,medium,"Text mention snippet: ""...il Trucco, Amuleto con Gemma, Attrezzatura Alchemica, Sacca, Gioiello (x4), Profum...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-equipment,Kit per il Trucco,2fc480e21c5b4d57,cross_reference,medium,"Text mention snippet: ""...Teschio di Cristallo (Gatto), Kit per il Trucco, Amuleto con Gemma, Attrezzat...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-equipment,Telecomunicatore,5197766fa27664ae,cross_reference,medium,"Text mention snippet: ""...rmula dell'Elisir Marciatore, Telecomunicatore. Incantesimi Preferiti Cenl...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-magic-items,Teschio di Cristallo,98cd7017a1252c93,cross_reference,medium,"Text mention snippet: ""...Farsetto Protettivo Halfling, Teschio di Cristallo (Gatto), Kit per il Trucco, A...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-special,Tuono,80ee7ddf323e4673,cross_reference,medium,"Text mention snippet: ""...comunicazione, Teletrasporto, Tuono di Alzur. Keira Metz è una...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-weapons,Bastone,7f1df27809b641e6,cross_reference,medium,"Text mention snippet: ""...ta i topi). Equipaggiamento Bastone con Cristallo, Tirapugni, Far...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-weapons,Bastone con Cristallo,023a83c9ec334aba,cross_reference,medium,"Text mention snippet: ""...ta i topi). Equipaggiamento Bastone con Cristallo, Tirapugni, Farsetto Protetti...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,EQUIPAGGIAMENTO/witcher-weapons,Tirapugni,1528b6ffdaf94ed0,cross_reference,medium,"Text mention snippet: ""...mento Bastone con Cristallo, Tirapugni, Farsetto Protettivo Halfling...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Oniromanzia,3f837cb1be7b4b06,cross_reference,medium,"Text mention snippet: ""..., Fascino, Folata di Bronwyn, Oniromanzia, Portale, Riaprire Portale, S...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Telecomunicazione,78b3dac93ae141f6,cross_reference,medium,"Text mention snippet: ""...ale, Riaprire Portale, Somne, Telecomunicazione, Teletrasporto, Tuono di Alzu...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Cenlly Graig,02701420cd554a85,cross_reference,medium,"Text mention snippet: ""...tore. Incantesimi Preferiti Cenlly Graig, Dissipazione, Fascino, Folat...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Dissipazione,722238936d204bf7,cross_reference,medium,"Text mention snippet: ""...simi Preferiti Cenlly Graig, Dissipazione, Fascino, Folata di Bronwyn,...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Fascino,291f29f02c5a4ac8,cross_reference,medium,"Text mention snippet: ""...Cenlly Graig, Dissipazione, Fascino, Folata di Bronwyn, Oniromanz...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Folata di Bronwyn,715c4de0d12141ec,cross_reference,medium,"Text mention snippet: ""...Graig, Dissipazione, Fascino, Folata di Bronwyn, Oniromanzia, Portale, Riapri...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Portale,c1e3fdfabc4c461a,cross_reference,medium,"Text mention snippet: ""...lata di Bronwyn, Oniromanzia, Portale, Riaprire Portale, Somne, Tel...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Riaprire Portale,525f64dd9f3a4e52,cross_reference,medium,"Text mention snippet: ""...ronwyn, Oniromanzia, Portale, Riaprire Portale, Somne, Telecomunicazione, Te...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Teletrasporto,159ee1eec69c4961,cross_reference,medium,"Text mention snippet: ""...le, Somne, Telecomunicazione, Teletrasporto, Tuono di Alzur. Keira Metz...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Tuono di Alzur,07cea574175e4a2a,cross_reference,medium,"Text mention snippet: ""...comunicazione, Teletrasporto, Tuono di Alzur. Keira Metz è una maga esig...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Maledizioni_e_Fatture,Persecuzione,6bc5a92f3491046b,cross_reference,medium,"Text mention snippet: ""...di Thanedd e alla successiva persecuzione dei maghi. Ha una particolare...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,MAGIA_E_MALEDIZIONI/Segni,Somne,4ae71a0ea578ba36,cross_reference,medium,"Text mention snippet: ""...a, Portale, Riaprire Portale, Somne, Telecomunicazione, Teletrasp...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,keira_metz_6b656972616d6574.json,Keira Metz,6b656972616d6574,character,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti,Loggia delle Maghe,1bb7c455eb90d228,cross_reference,medium,"Text mention snippet: ""...di Re Foltest e membro della Loggia delle Maghe, Keira è una specialista in p...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,lady_fortuna_katakan_c0fb18fbd8a271a1.json,Lady Fortuna (Katakan),c0fb18fbd8a271a1,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/lady_fortuna_katakan.webp,true,
BESTIARIO/witcher-characters,lady_fortuna_katakan_c0fb18fbd8a271a1.json,Lady Fortuna (Katakan),c0fb18fbd8a271a1,character,BESTIARIO/witcher-monsters,Katakan,fbbeb3e855404782,cross_reference,medium,"Text mention snippet: ""...Katakan. Vera identità: Emeryn Aep Br...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,layton_hermann_92a4cadce984e6c6.json,Layton Hermann,92a4cadce984e6c6,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/layton_hermann.webp,true,
BESTIARIO/witcher-characters,layton_hermann_92a4cadce984e6c6.json,Layton Hermann,92a4cadce984e6c6,character,,,,image_link,high,"sub-item ""Bastone"" img",icons/svg/sword.svg,false,Sub-item asset reference
BESTIARIO/witcher-characters,layton_hermann_92a4cadce984e6c6.json,Layton Hermann,92a4cadce984e6c6,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Piromanzia,40dbcd89a1d6480b,cross_reference,medium,"Text mention snippet: ""...ore (fiamme verdi). Rituali Piromanzia, Rituale Purificatore. Fattu...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,layton_hermann_92a4cadce984e6c6.json,Layton Hermann,92a4cadce984e6c6,character,MAGIA_E_MALEDIZIONI/Incantesimi_e_Rituali,Rituale Purificatore,0c756bc90cd84b1a,cross_reference,medium,"Text mention snippet: ""...verdi). Rituali Piromanzia, Rituale Purificatore. Fatture L'Incubo, Il Bacio...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,layton_hermann_92a4cadce984e6c6.json,Layton Hermann,92a4cadce984e6c6,character,MAGIA_E_MALEDIZIONI/Maledizioni_e_Fatture,L'Incubo,69c35b7d033740fc,cross_reference,medium,"Text mention snippet: ""...tuale Purificatore. Fatture L'Incubo, Il Bacio della Peste. Capac...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,layton_hermann_92a4cadce984e6c6.json,Layton Hermann,92a4cadce984e6c6,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Intimidire,e76878dc8c48e71c,cross_reference,medium,"Text mention snippet: ""...: Impossibile da ragionare o intimidire. Layton Hermann è il capo...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,la_strega_di_rupe_della_lince_34253226f5c82904.json,La Strega di Rupe della Lince,34253226f5c82904,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/la_strega_di_rupe_della_lince.webp,true,
BESTIARIO/witcher-characters,la_strega_di_rupe_della_lince_34253226f5c82904.json,La Strega di Rupe della Lince,34253226f5c82904,character,,,,image_link,high,"sub-item ""Bastone Gnomesco"" img",icons/svg/sword.svg,false,Sub-item asset reference
BESTIARIO/witcher-characters,la_strega_di_rupe_della_lince_34253226f5c82904.json,La Strega di Rupe della Lince,34253226f5c82904,character,,,,image_link,high,"sub-item ""[Capacità] Magia della Strega"" img",modules/witcher-compendium/assets/BESTIARIO/traits/trait_generico.webp,true,Sub-item asset reference
BESTIARIO/witcher-characters,la_stregonessa_katakan_2adc7e29d0253b01.json,La Stregonessa (Katakan),2adc7e29d0253b01,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/la_stregonessa_katakan.webp,true,
BESTIARIO/witcher-characters,la_stregonessa_katakan_2adc7e29d0253b01.json,La Stregonessa (Katakan),2adc7e29d0253b01,character,BESTIARIO/witcher-monsters,Katakan,fbbeb3e855404782,cross_reference,medium,"Text mention snippet: ""...Katakan. Vera identità: Erin Oswa Aep...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,la_stregonessa_katakan_2adc7e29d0253b01.json,La Stregonessa (Katakan),2adc7e29d0253b01,character,EQUIPAGGIAMENTO/witcher-weapons,Bastone,7f1df27809b641e6,cross_reference,medium,"Text mention snippet: ""...cuola dell'Orso. Si muove con bastone d'argento con sfera....""",,,Identified via contextual text match
BESTIARIO/witcher-characters,la_stregonessa_katakan_2adc7e29d0253b01.json,La Stregonessa (Katakan),2adc7e29d0253b01,character,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti,Scuola dell'Orso,5581f590a4fd4caf,cross_reference,medium,"Text mention snippet: ""...er. Porta un medaglione della Scuola dell'Orso. Si muove con bastone d'argen...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,la_stregonessa_katakan_2adc7e29d0253b01.json,La Stregonessa (Katakan),2adc7e29d0253b01,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Witcher,d69c1da3ec0d95da,cross_reference,medium,"Text mention snippet: ""...a collezionista di cimeli dei Witcher. Porta un medaglione della Sc...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,la_stregonessa_katakan_2adc7e29d0253b01.json,La Stregonessa (Katakan),2adc7e29d0253b01,character,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita,Witcher,faec413b522374b8,cross_reference,medium,"Text mention snippet: ""...a collezionista di cimeli dei Witcher. Porta un medaglione della Sc...""",,,Identified via contextual text match
BESTIARIO/witcher-characters,leblanc_de_surmann_cb55120cd991d83e.json,Leblanc de Surmann,cb55120cd991d83e,character,,,,image_link,high,img field,modules/witcher-compendium/assets/BESTIARIO/witcher-characters/leblanc_de_surmann.webp,true,
BESTIARIO/witcher-characters,leblanc_de_surmann_cb55120cd991d83e.json,Leblanc de Surmann,cb55120cd991d83e,character,,,,image_link,high,"sub-item ""Partigiana"" img",icons/svg/sword.svg,false,Sub-item asset reference
BESTIARIO/witcher-characters,leblanc_de_surmann_cb55120cd991d83e.json,Leblanc de Surmann,cb55120cd991d83e,character,EQUIPAGGIAMENTO/witcher-armor,Grande Elmo,28a42275e0294a03,cross_reference,medium,"Text mention snippet: ""...Equipaggiamento Partigiana, Grande Elmo, Armatura di Piastre, Schinie...""",,,Identified via contextual text match
